full_name,position,salary,team,opp,Slate,game_date,Projection,Floor,Ceiling,avg_DKPts,RosterPercent,proj_team_score,total_line,spread_line,Adj_opp_Rank,UpsideProb,Leverage
Jalen Hurts,QB,6620.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,18.209391406360485,13.3,31.9,18.1725,1.0,25.25,46.5,-4.0,25.0,0.21,3.613399290334696
Joe Burrow,QB,6280.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,15.674399074907747,12.3,29.2,20.4525,1.0,25.428571428571427,44.5,-6.357142857142857,15.0,0.16,2.7530661259692923
Shane Buechele,QB,5000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,7.694957966915787,4.698214285714286,11.842321428571429,,2.847345188742276,28.0,53.142857142857146,-2.857142857142857,14.0,0.07588690476190477,0.458588731467044
Sam Ehlinger,QB,4033.3333333333335,IND,HOU,Main,Sunday 22-09-11 12:00 PM,4.1042613717112,0.0,1.0,0.3,1.0,26.214285714285715,44.714285714285715,-7.714285714285714,13.0,0.0,0.0
Davis Mills,QB,5220.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,11.26997607423448,5.3,19.5,14.004999999999999,1.0,18.5,44.714285714285715,7.714285714285714,27.0,0.03,0.5161998986192422
Kyle Trask,QB,5000.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,12.849873953986432,5.351426282051282,13.664260531135533,,4.018042558321474,27.071428571428573,51.785714285714285,-2.357142857142857,4.0,0.10703388278388279,0.4583565143134859
Ian Book,QB,4000.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,6.5636416264859125,2.7005151098901097,8.432653804528805,,1.0,23.178571428571427,42.142857142857146,-4.214285714285714,24.0,0.02926739926739927,0.5035942844893463
Justin Fields,QB,5300.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,16.585075331412444,5.8,19.3,14.4375,1.0,17.928571428571427,42.285714285714285,6.428571428571429,5.0,0.02,0.34413326574616154
Kellen Mond,QB,4000.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,5.7475455287736015,5.67477904040404,12.868661616161617,,1.0,23.607142857142858,48.714285714285715,1.5,30.0,0.08862626262626264,1.5249622594226373
Trevor Lawrence,QB,5340.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,12.935474801568049,7.6,17.2,10.3875,1.0,20.107142857142858,44.07142857142857,3.857142857142857,28.0,0.0,0.0
Mac Jones,QB,5300.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,10.619048769178095,7.2,20.2,13.675,1.0,20.964285714285715,44.714285714285715,2.7857142857142856,21.0,0.02,0.34413326574616154
Trey Lance,QB,5040.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,8.27336686204053,6.1,21.5,10.753333333333332,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,10.0,0.05,0.8603331643654039
Zach Wilson,QB,5220.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,14.395538645016515,6.3,19.5,12.0325,1.0,20.285714285714285,45.285714285714285,4.714285714285714,29.0,0.02,0.34413326574616154
E.J. Perry,QB,5000.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,7.246235206846964,3.4997668997669,9.479013694638693,,3.6532845438436237,20.107142857142858,44.07142857142857,3.857142857142857,28.0,0.05484775641025641,0.2583283249058554
Sam Howell,QB,5000.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,7.0381645252642855,3.652396561771562,10.289685314685315,,2.953180910699869,23.964285714285715,44.07142857142857,-3.857142857142857,31.0,0.050885780885780885,0.2964852219655816
Carson Strong,QB,5000.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,7.272744956994509,3.887651098901099,10.611015442890443,,2.6015703635418728,25.25,46.5,-4.0,25.0,0.04669289044289044,0.30882456804595654
Levi Lewis,QB,5000.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,10.710745683955038,4.019742132867133,10.833643648018647,,1.4456129645172986,18.785714285714285,41.714285714285715,4.142857142857143,9.0,0.04825101981351981,0.5743162738428326
Cole Kelley,QB,5000.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,7.0381645252642855,3.652396561771562,10.289685314685315,,2.953180910699869,23.964285714285715,44.07142857142857,-3.857142857142857,31.0,0.050885780885780885,0.2964852219655816
Armani Rogers,QB,5000.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,7.0381645252642855,3.652396561771562,10.289685314685315,,2.953180910699869,23.964285714285715,44.07142857142857,-3.857142857142857,31.0,0.050885780885780885,0.2964852219655816
Anthony Brown,QB,5000.0,BAL,NYJ,Main,Sunday 22-09-11 01:00 PM,6.487800389574072,4.156238553113553,10.364365842490843,,3.1943344541350003,25.0,45.285714285714285,-4.714285714285714,26.0,0.04846955128205128,0.2610870153303994
Dustin Crum,QB,5000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,7.694957966915787,4.698214285714286,11.842321428571429,,2.847345188742276,28.0,53.142857142857146,-2.857142857142857,14.0,0.07588690476190477,0.458588731467044
Chris Oladokun,QB,5000.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,7.625114527133609,4.450194597069597,10.244917582417584,,1.0656831228132777,19.071428571428573,44.5,6.357142857142857,23.0,0.049965659340659344,0.8067522679100395
Skylar Thompson,QB,5000.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,7.116825983912748,4.2423168498168495,11.423608058608059,,1.3265591166341242,23.75,44.714285714285715,-2.7857142857142856,2.0,0.06702014652014651,0.869311499335369
Davis Cheek,QB,5000.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,7.8452348725260785,4.012099358974359,10.283665293040293,,2.124700129478697,19.45,43.2,4.3,11.0,0.08049606643356644,0.6518890321783862
Jack Coan,QB,5000.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,8.80348607776696,4.814481351981352,12.33254662004662,,1.2640724785155548,26.214285714285715,44.714285714285715,-7.714285714285714,13.0,0.0761509324009324,1.0365730407928337
Brandon Peters,QB,5000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,11.548348791944278,4.82412629037629,11.343611804861805,,2.7413520024367433,27.821428571428573,51.642857142857146,-4.0,12.0,0.07519925907425908,0.4720037153914093
Stone Smartt,QB,5000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,11.548348791944278,4.82412629037629,11.343611804861805,,2.7413520024367433,27.821428571428573,51.642857142857146,-4.0,12.0,0.07519925907425908,0.4720037153914093
Chase Garbers,QB,5000.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,8.747555659508896,4.658643648018648,11.961507867132868,,3.3211448698663038,23.821428571428573,51.642857142857146,4.0,8.0,0.0637913752913753,0.3304994989023726
Felix Harper,QB,5000.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,7.6175643680189085,3.99333479020979,11.15313956876457,,1.3442302271184765,23.75,43.2,-4.3,3.0,0.05266244172494173,0.6740994841270526
Jarrett Guarantano,QB,5000.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,7.408057340585734,4.149074883449884,10.793560606060607,,6.8350442266390985,25.142857142857142,53.142857142857146,2.857142857142857,32.0,0.053917395104895106,0.13573262032202923
Matt Slater,WR,3000.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,6.73286493778543,4.4931148018648015,11.319676573426573,,1.0,20.964285714285715,44.714285714285715,2.7857142857142856,9.0,0.037934149184149175,0.9008008121733216
Andre Roberts,WR,3000.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,3.7935360088708436,0.2,1.7,0.125,1.0,19.45,43.2,4.3,7.0,0.0,0.0
A.J. Green,WR,4760.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,9.63411687011112,5.6,16.9,8.4,7.36237369564301,25.142857142857142,53.142857142857146,2.857142857142857,10.0,0.03,0.09676132764295717
Randall Cobb,WR,3880.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,9.467617950379395,4.5,16.2,7.725,3.7067226619001263,25.107142857142858,48.714285714285715,-1.5,30.0,0.07,0.44844209009887004
Marvin Jones,WR,5120.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,10.132796594390479,6.2,16.0,10.1,4.484089028385027,20.107142857142858,44.07142857142857,3.857142857142857,25.0,0.01,0.05295710001031326
Josh Gordon,WR,3140.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.7425973248972415,0.7,5.0,1.5125,1.0,28.0,53.142857142857146,-2.857142857142857,23.0,0.0,0.0
Keenan Allen,WR,6920.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,16.56992526910292,11.3,24.2,16.235,8.537900303902255,27.821428571428573,51.642857142857146,-4.0,2.0,0.03,0.08343890512148552
Robert Woods,WR,5880.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,16.234270288596267,10.5,25.7,15.75,9.883951959851778,25.321428571428573,44.142857142857146,-6.5,16.0,0.13,0.31232816359759397
DeAndre Hopkins,WR,7600.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,15.764146445513298,9.4,25.4,13.1875,17.311584621896976,25.142857142857142,53.142857142857146,2.857142857142857,10.0,0.03,0.04115123305886829
Brandin Cooks,WR,5960.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,15.630482013762482,9.3,24.1,14.450000000000001,5.960021572649668,18.5,44.714285714285715,7.714285714285714,28.0,0.09,0.3585858094859
Jordan Matthews,WR,3140.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,4.662900206880441,1.5,7.8,1.325,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,22.0,0.0,0.0
Sammy Watkins,WR,4400.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,7.208347994255164,2.6,10.7,3.0250000000000004,3.428889336004968,25.107142857142858,48.714285714285715,-1.5,30.0,0.0,0.0
Davante Adams,WR,8480.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,20.343511412232125,14.5,32.9,25.5875,13.965724397303,23.821428571428573,51.642857142857146,4.0,5.0,0.09,0.15303031188233465
Jarvis Landry,WR,5420.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,13.583801035836666,9.2,20.1,12.120000000000001,6.6706702683799595,23.178571428571427,42.142857142857146,-4.214285714285714,31.0,0.04,0.1423930978911988
Mike Evans,WR,6980.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,15.29401484687113,9.7,26.4,15.1375,15.545373686857411,27.071428571428573,51.785714285714285,-2.357142857142857,19.0,0.07,0.10692894821336221
Allen Robinson,WR,4500.0,LA,BUF,Full,Thursday 22-09-08 05:20 PM,9.721526692958607,5.4,16.4,6.4125000000000005,2.8806578245243104,26.071428571428573,52.07142857142857,-0.07142857142857142,1.0,0.03,0.2473022124769858
Amari Cooper,WR,6260.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,13.875486284641283,7.6,22.6,10.625,3.9971053208531107,23.75,43.2,-4.3,3.0,0.05,0.2970454016966605
Kevin White,WR,3000.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,4.4803130740488895,0.6,7.0,2.25,1.0,23.178571428571427,42.142857142857146,-4.214285714285714,31.0,0.0,0.0
DeVante Parker,WR,4620.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,10.567532827409766,6.2,18.9,10.275,3.9019805143862523,20.964285714285715,44.714285714285715,2.7857142857142856,9.0,0.07,0.42600173214365666
Nelson Agholor,WR,4140.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,5.377448184270972,4.1,11.8,5.55,2.202810380654845,20.964285714285715,44.714285714285715,2.7857142857142856,9.0,0.0,0.0
Stefon Diggs,WR,7680.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,18.66842965003259,11.2,25.6,16.302500000000002,16.306261476200916,26.0,52.07142857142857,0.07142857142857142,18.0,0.02,0.029125541924850753
Jamison Crowder,WR,4680.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,10.404604799852615,7.0,16.8,7.784999999999999,5.519787976071093,26.0,52.07142857142857,0.07142857142857142,18.0,0.02,0.08604111323143902
Breshad Perriman,WR,3660.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,6.5045393975136845,4.5,15.0,6.0625,2.3830270912871834,27.071428571428573,51.785714285714285,-2.357142857142857,19.0,0.06,0.5978891771718854
Chris Conley,WR,3500.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,4.897413726275684,1.9,8.9,4.6,1.0,18.5,44.714285714285715,7.714285714285714,28.0,0.0,0.0
Ty Montgomery,WR,3080.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,4.555497872069733,1.2,7.3,2.3499999999999996,1.0,20.964285714285715,44.714285714285715,2.7857142857142856,9.0,0.0,0.0
Phillip Dorsett,WR,3000.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,4.193442162682389,2.3,8.7,3.0,1.0,18.5,44.714285714285715,7.714285714285714,28.0,0.0,0.0
Tyler Lockett,WR,6700.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,15.063692359811187,8.4,27.3,16.0875,4.450840469718505,18.785714285714285,41.714285714285715,4.142857142857143,15.0,0.11,0.5868796871548803
Sterling Shepard,WR,5020.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,12.189958029796637,8.6,21.5,14.6625,6.47830974796136,18.821428571428573,44.142857142857146,6.5,13.0,0.1,0.3665529441627289
Chris Moore,WR,3000.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,4.024903198703645,1.7,9.1,3.55,1.0,18.5,44.714285714285715,7.714285714285714,28.0,0.0,0.0
Marken Michel,WR,3000.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,4.426016602498874,3.652396561771562,10.289685314685315,,1.0,23.964285714285715,44.07142857142857,-3.857142857142857,20.0,0.050885780885780885,1.208355893985321
Michael Thomas,WR,7160.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,19.48777662145588,12.2,29.9,12.2,12.898528002992139,23.178571428571427,42.142857142857146,-4.214285714285714,31.0,0.12,0.2209222798845714
Demarcus Robinson,WR,3380.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,4.142396975252862,2.2,8.5,3.6375,1.148373348894107,23.821428571428573,51.642857142857146,4.0,5.0,0.0,0.0
Tajae Sharpe,WR,3260.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,4.689898167291345,1.1,6.1,2.1375000000000006,1.0,17.928571428571427,42.285714285714285,6.428571428571429,26.0,0.0,0.0
Jakeem Grant,WR,3340.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,4.76243850296598,1.6,8.0,4.7749999999999995,1.0,23.75,43.2,-4.3,3.0,0.0,0.0
Cody Core,WR,3000.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,4.075300298937321,0.0,1.8,0.0,1.0,23.75,44.714285714285715,-2.7857142857142856,4.0,0.0,0.0
Laquon Treadwell,WR,3660.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,7.186235209582736,3.5,12.5,9.950000000000001,1.7012183104076168,20.107142857142858,44.07142857142857,3.857142857142857,25.0,0.02,0.2791697569660382
Corey Coleman,WR,3000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.9224892844122254,1.9,9.0,1.5750000000000002,1.0,28.0,53.142857142857146,-2.857142857142857,23.0,0.0,0.0
Rashard Higgins,WR,3460.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,4.759465367672077,2.0,8.4,3.1750000000000003,1.0,19.45,43.2,4.3,7.0,0.0,0.0
Tyler Boyd,WR,4880.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,8.410151231641562,7.2,19.2,11.65,4.631656933915123,25.428571428571427,44.5,-6.357142857142857,14.0,0.06,0.3076190933648531
Tyreek Hill,WR,8300.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,16.309371616254676,9.7,28.8,14.3,6.5623379244929865,23.75,44.714285714285715,-2.7857142857142856,4.0,0.06,0.21711562604391269
Mike Thomas,WR,3000.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,3.8555003076066527,0.1,1.7,0.6000000000000001,1.0,25.428571428571427,44.5,-6.357142857142857,14.0,0.0,0.0
Curtis Samuel,WR,3540.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,7.634303891821577,7.8,21.8,8.0625,2.90295681783551,23.964285714285715,44.07142857142857,-3.857142857142857,20.0,0.29,2.372224809028799
Trent Taylor,WR,3000.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,3.9548668449951987,0.4,3.7,1.0,1.0,25.428571428571427,44.5,-6.357142857142857,14.0,0.0,0.0
Isaiah McKenzie,WR,3200.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,6.78732906675751,3.4,14.0,6.7625,1.0,26.0,52.07142857142857,0.07142857142857142,18.0,0.07,1.6622504579193398
Mike Williams,WR,6620.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,15.364251163967586,8.9,26.1,15.012500000000001,8.072964295761382,27.821428571428573,51.642857142857146,-4.0,2.0,0.09,0.2647328889221162
Mack Hollins,WR,3040.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,3.8769703681690473,1.7,9.1,3.4624999999999995,1.0,23.821428571428573,51.642857142857146,4.0,5.0,0.0,0.0
Jamal Agnew,WR,3900.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,6.701325670377503,3.6,11.8,8.75,1.9203705187593085,20.107142857142858,44.07142857142857,3.857142857142857,25.0,0.0,0.0
David Moore,WR,3100.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,5.160710218109641,3.4,12.4,4.0625,1.0,17.928571428571427,42.285714285714285,6.428571428571429,26.0,0.03,0.7123930533940027
Noah Brown,WR,3060.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,3.605626325522693,0.6,5.6,2.4000000000000004,1.0,24.714285714285715,51.785714285714285,2.357142857142857,11.0,0.0,0.0
JuJu Smith-Schuster,WR,5700.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,12.451942835247294,8.3,20.9,10.175,12.250982675354697,28.0,53.142857142857146,-2.857142857142857,23.0,0.04,0.07753316037546648
Josh Malone,WR,3000.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,4.0508133179617545,0.2,2.3,0.85,1.0,25.321428571428573,44.142857142857146,-6.5,16.0,0.0,0.0
Corey Davis,WR,5080.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,13.662112218219283,6.7,23.7,10.3125,8.335261318112789,20.285714285714285,45.285714285714285,4.714285714285714,24.0,0.15,0.4273369641368951
Zay Jones,WR,3360.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,6.638151450273725,2.2,11.3,10.025,1.0987530974059752,20.107142857142858,44.07142857142857,3.857142857142857,25.0,0.02,0.4322433341793698
Cooper Kupp,WR,8880.0,LA,BUF,Full,Thursday 22-09-08 05:20 PM,22.726463921450925,21.3,36.6,27.537499999999998,20.040599170245578,26.071428571428573,52.07142857142857,-0.07142857142857142,1.0,0.12,0.14218997093693642
Chris Godwin,WR,6800.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,17.278845721341288,12.6,29.0,20.537499999999998,17.192318709862334,27.071428571428573,51.785714285714285,-2.357142857142857,19.0,0.13,0.17955905871710454
Kenny Golladay,WR,5260.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,9.847157093792624,2.7,12.5,4.8875,2.3882396951481244,18.821428571428573,44.142857142857146,6.5,13.0,0.0,0.0
Josh Reynolds,WR,3340.0,DET,PHI,Main,Sunday 22-09-11 01:00 PM,5.8548459959367065,3.4,12.4,7.7,1.311210716317354,21.25,46.5,4.0,8.0,0.03,0.5433093586931769
Rodney Adams,WR,3000.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,4.1454812092883655,2.989277389277389,8.586079545454545,,1.0,20.285714285714285,45.285714285714285,4.714285714285714,24.0,0.031003663003663,0.7362264717859388
Marquez Valdes-Scantling,WR,4160.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,8.787510806807312,3.8,16.1,8.799999999999999,4.578030848454761,28.0,53.142857142857146,-2.857142857142857,23.0,0.06,0.3112224783869507
Equanimeous St. Brown,WR,3000.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,3.788057906560015,1.1,5.1,2.2375,1.0,17.928571428571427,42.285714285714285,6.428571428571429,26.0,0.0,0.0
Richie James,WR,3400.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,5.755877140649925,1.6,12.8,8.887500000000001,1.8400718082140028,18.821428571428573,44.142857142857146,6.5,13.0,0.05,0.6452583808721579
Trey Quinn,WR,3280.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,4.418296715224532,2.6,9.2,2.3875,1.0,22.928571428571427,41.714285714285715,-4.142857142857143,21.0,0.0,0.0
Courtland Sutton,WR,5620.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,10.310642697606934,4.7,18.3,4.555,5.712173006554458,22.928571428571427,41.714285714285715,-4.142857142857143,21.0,0.02,0.08314326294349095
Anthony Miller,WR,3720.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,4.971353475361728,3.3,10.1,4.7,1.0,19.071428571428573,44.5,6.357142857142857,27.0,0.0,0.0
Keke Coutee,WR,3980.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,8.979212310300259,5.0,16.7,10.325,2.8852502311712778,26.214285714285715,44.714285714285715,-7.714285714285714,12.0,0.08,0.6584228946684731
DaeSean Hamilton,WR,3200.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,4.531673731020893,1.8,9.2,3.8875,1.0,18.5,44.714285714285715,7.714285714285714,28.0,0.0,0.0
Justin Watson,WR,3080.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.8734772495625727,1.7,8.6,0.0,1.0,28.0,53.142857142857146,-2.857142857142857,23.0,0.0,0.0
Daurice Fountain,WR,3000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.449831253058395,0.1,2.5,0.7166666666666668,1.0,28.0,53.142857142857146,-2.857142857142857,23.0,0.0,0.0
Deon Cain,WR,3120.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,4.015544891978436,0.5,3.6,1.525,1.0,25.25,46.5,-4.0,17.0,0.0,0.0
Ray-Ray McCloud,WR,3280.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,4.991344919535949,1.7,8.6,6.725,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,22.0,0.0,0.0
Russell Gage,WR,5280.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,12.943007673149419,6.9,22.0,16.65,8.498134056858849,27.071428571428573,51.785714285714285,-2.357142857142857,19.0,0.1,0.2794311663507787
Cedrick Wilson,WR,3720.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,6.521229227226357,5.2,17.3,10.455,1.508113384358278,23.75,44.714285714285715,-2.7857142857142856,4.0,0.11,1.7320367881730343
Braxton Berrios,WR,3280.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,7.567795642915661,4.6,14.0,8.625,1.9086753844585997,20.285714285714285,45.285714285714285,4.714285714285714,24.0,0.05,0.6220658396521721
Javon Wims,WR,3020.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,4.423271931107718,0.9,4.7,0.75,1.0,23.75,43.2,-4.3,3.0,0.0,0.0
Austin Proehl,WR,3000.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,4.298552667896492,3.2109990009990006,9.202179695304695,,1.0,18.821428571428573,44.142857142857146,6.5,13.0,0.04017411754911755,0.9539920756075148
James Washington,WR,3660.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,5.071013082994168,2.2,8.9,4.6375,1.688373928294649,24.714285714285715,51.785714285714285,2.357142857142857,11.0,0.0,0.0
Auden Tate,WR,3000.0,ATL,NO,Main,Sunday 22-09-11 01:00 PM,4.239318927709853,1.3,6.8,1.6125,1.0,18.964285714285715,42.142857142857146,4.214285714285714,29.0,0.0,0.0
Deontez Alexander,WR,3000.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,4.7302110321861255,4.019742132867133,10.833643648018647,,1.0,18.785714285714285,41.714285714285715,4.142857142857143,15.0,0.04825101981351981,1.1457897111442634
Michael Gallup,WR,5460.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,10.24625762280788,7.1,18.6,10.8625,6.611807079432859,24.714285714285715,51.785714285714285,2.357142857142857,11.0,0.02,0.07183039319765006
Tre'Quan Smith,WR,4220.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,6.755427789148125,4.1,12.5,8.125000000000002,2.450051430605213,23.178571428571427,42.142857142857146,-4.214285714285714,31.0,0.0,0.0
Christian Kirk,WR,5380.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,11.86485156329536,7.6,19.2,11.037500000000001,5.604985111234109,20.107142857142858,44.07142857142857,3.857142857142857,25.0,0.03,0.12709990111590994
D.J. Chark,WR,5400.0,DET,PHI,Main,Sunday 22-09-11 01:00 PM,11.648968538846859,6.1,19.7,8.7,3.7381227821496408,21.25,46.5,4.0,8.0,0.05,0.3176251356232583
D.J. Moore,WR,6400.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,13.721605130051165,9.6,21.9,12.3125,4.270953462493366,19.45,43.2,4.3,7.0,0.02,0.11119969028775299
Dante Pettis,WR,3100.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,5.911421030802409,2.8,10.4,6.505,1.0,17.928571428571427,42.285714285714285,6.428571428571429,26.0,0.01,0.23746435113133427
Hunter Renfrow,WR,5120.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,15.12346901763729,9.7,24.1,17.962500000000002,5.340919860004184,23.821428571428573,51.642857142857146,4.0,5.0,0.16,0.7113811324063515
Olabisi Johnson,WR,3300.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,4.070887270642475,0.3,6.0,2.3499999999999996,1.0,23.607142857142858,48.714285714285715,1.5,32.0,0.0,0.0
Davion Davis,WR,3000.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,4.086973598401375,3.0792497086247086,9.658243006993008,,1.0,18.5,44.714285714285715,7.714285714285714,28.0,0.03692919580419579,0.8769367519445345
Mecole Hardman,WR,4040.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,6.416655980632452,5.1,14.6,7.925000000000001,4.15116902370697,28.0,53.142857142857146,-2.857142857142857,23.0,0.02,0.11440842315752298
Cody Thompson,WR,3000.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,4.7302110321861255,4.019742132867133,10.833643648018647,,1.0,18.785714285714285,41.714285714285715,4.142857142857143,15.0,0.04825101981351981,1.1457897111442634
Diontae Johnson,WR,7060.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,16.914045740859446,12.4,25.1,18.3375,7.158816678104693,19.071428571428573,44.5,6.357142857142857,27.0,0.03,0.09951268281151317
KeeSean Johnson,WR,3000.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,4.722699132499951,2.3,6.9,4.0375000000000005,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,22.0,0.0,0.0
Kelvin Harmon,WR,3200.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,5.280582650434865,1.7,7.6,6.630000000000001,1.0,23.964285714285715,44.07142857142857,-3.857142857142857,20.0,0.0,0.0
Scott Miller,WR,3320.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,3.476375795562147,2.1,7.2,2.3875,1.0,27.071428571428573,51.785714285714285,-2.357142857142857,19.0,0.0,0.0
Andy Isabella,WR,3000.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,3.1316952715382738,0.3,3.2,0.2875,1.0,25.142857142857142,53.142857142857146,2.857142857142857,10.0,0.0,0.0
